UNKNOWN
version=1
nRows=1501
nColumns=3
inDegrees=no
endheader
time	time	ground_force_vy
   1303.00000000	      2.17170000	    569.43926680
   1304.00000000	      2.17330000	    568.49186960
   1305.00000000	      2.17500000	    567.62536480
   1306.00000000	      2.17670000	    566.84229230
   1307.00000000	      2.17830000	    566.14451190
   1308.00000000	      2.18000000	    565.53315010
   1309.00000000	      2.18170000	    565.00858800
   1310.00000000	      2.18330000	    564.57045150
   1311.00000000	      2.18500000	    564.21765310
   1312.00000000	      2.18670000	    563.94838620
   1313.00000000	      2.18830000	    563.76018310
   1314.00000000	      2.19000000	    563.64996760
   1315.00000000	      2.19170000	    563.61412860
   1316.00000000	      2.19330000	    563.64861830
   1317.00000000	      2.19500000	    563.74901160
   1318.00000000	      2.19670000	    563.91065640
   1319.00000000	      2.19830000	    564.12868010
   1320.00000000	      2.20000000	    564.39816810
   1321.00000000	      2.20170000	    564.71421710
   1322.00000000	      2.20330000	    565.07208800
   1323.00000000	      2.20500000	    565.46733320
   1324.00000000	      2.20670000	    565.89591350
   1325.00000000	      2.20830000	    566.35434600
   1326.00000000	      2.21000000	    566.83976350
   1327.00000000	      2.21170000	    567.35003610
   1328.00000000	      2.21330000	    567.88377880
   1329.00000000	      2.21500000	    568.44046790
   1330.00000000	      2.21670000	    569.02037990
   1331.00000000	      2.21830000	    569.62461560
   1332.00000000	      2.22000000	    570.25500900
   1333.00000000	      2.22170000	    570.91397140
   1334.00000000	      2.22330000	    571.60439710
   1335.00000000	      2.22500000	    572.32943240
   1336.00000000	      2.22670000	    573.09234950
   1337.00000000	      2.22830000	    573.89628530
   1338.00000000	      2.23000000	    574.74412490
   1339.00000000	      2.23170000	    575.63822180
   1340.00000000	      2.23330000	    576.58026440
   1341.00000000	      2.23500000	    577.57114720
   1342.00000000	      2.23670000	    578.61084710
   1343.00000000	      2.23830000	    579.69846660
   1344.00000000	      2.24000000	    580.83217980
   1345.00000000	      2.24170000	    582.00935490
   1346.00000000	      2.24330000	    583.22664830
   1347.00000000	      2.24500000	    584.48015650
   1348.00000000	      2.24670000	    585.76560430
   1349.00000000	      2.24830000	    587.07857160
   1350.00000000	      2.25000000	    588.41475050
   1351.00000000	      2.25170000	    589.77014020
   1352.00000000	      2.25330000	    591.14128490
   1353.00000000	      2.25500000	    592.52541980
   1354.00000000	      2.25670000	    593.92057360
   1355.00000000	      2.25830000	    595.32566950
   1356.00000000	      2.26000000	    596.74054550
   1357.00000000	      2.26170000	    598.16591880
   1358.00000000	      2.26330000	    599.60333680
   1359.00000000	      2.26500000	    601.05501030
   1360.00000000	      2.26670000	    602.52361780
   1361.00000000	      2.26830000	    604.01214590
   1362.00000000	      2.27000000	    605.52360070
   1363.00000000	      2.27170000	    607.06086140
   1364.00000000	      2.27330000	    608.62648020
   1365.00000000	      2.27500000	    610.22247110
   1366.00000000	      2.27670000	    611.85018810
   1367.00000000	      2.27830000	    613.51020750
   1368.00000000	      2.28000000	    615.20227930
   1369.00000000	      2.28170000	    616.92528960
   1370.00000000	      2.28330000	    618.67738900
   1371.00000000	      2.28500000	    620.45599120
   1372.00000000	      2.28670000	    622.25797280
   1373.00000000	      2.28830000	    624.07979100
   1374.00000000	      2.29000000	    625.91762270
   1375.00000000	      2.29170000	    627.76753890
   1376.00000000	      2.29330000	    629.62564570
   1377.00000000	      2.29500000	    631.48829080
   1378.00000000	      2.29670000	    633.35213200
   1379.00000000	      2.29830000	    635.21433010
   1380.00000000	      2.30000000	    637.07253850
   1381.00000000	      2.30170000	    638.92498010
   1382.00000000	      2.30330000	    640.77045480
   1383.00000000	      2.30500000	    642.60833310
   1384.00000000	      2.30670000	    644.43856170
   1385.00000000	      2.30830000	    646.26161600
   1386.00000000	      2.31000000	    648.07849200
   1387.00000000	      2.31170000	    649.89055700
   1388.00000000	      2.31330000	    651.69959180
   1389.00000000	      2.31500000	    653.50762670
   1390.00000000	      2.31670000	    655.31693530
   1391.00000000	      2.31830000	    657.13001580
   1392.00000000	      2.32000000	    658.94946230
   1393.00000000	      2.32170000	    660.77792990
   1394.00000000	      2.32330000	    662.61802360
   1395.00000000	      2.32500000	    664.47226350
   1396.00000000	      2.32670000	    666.34292140
   1397.00000000	      2.32830000	    668.23202110
   1398.00000000	      2.33000000	    670.14123450
   1399.00000000	      2.33170000	    672.07177540
   1400.00000000	      2.33330000	    674.02441150
   1401.00000000	      2.33500000	    675.99934980
   1402.00000000	      2.33670000	    677.99622510
   1403.00000000	      2.33830000	    680.01413740
   1404.00000000	      2.34000000	    682.05167960
   1405.00000000	      2.34170000	    684.10701170
   1406.00000000	      2.34330000	    686.17800700
   1407.00000000	      2.34500000	    688.26235480
   1408.00000000	      2.34670000	    690.35769420
   1409.00000000	      2.34830000	    692.46177050
   1410.00000000	      2.35000000	    694.57262490
   1411.00000000	      2.35170000	    696.68870320
   1412.00000000	      2.35330000	    698.80897730
   1413.00000000	      2.35500000	    700.93309120
   1414.00000000	      2.35670000	    703.06126670
   1415.00000000	      2.35830000	    705.19433870
   1416.00000000	      2.36000000	    707.33368260
   1417.00000000	      2.36170000	    709.48103020
   1418.00000000	      2.36330000	    711.63836270
   1419.00000000	      2.36500000	    713.80768960
   1420.00000000	      2.36670000	    715.99078910
   1421.00000000	      2.36830000	    718.18895930
   1422.00000000	      2.37000000	    720.40284270
   1423.00000000	      2.37170000	    722.63213720
   1424.00000000	      2.37330000	    724.87552300
   1425.00000000	      2.37500000	    727.13057020
   1426.00000000	      2.37670000	    729.39368370
   1427.00000000	      2.37830000	    731.66020140
   1428.00000000	      2.38000000	    733.92445510
   1429.00000000	      2.38170000	    736.17999270
   1430.00000000	      2.38330000	    738.41977000
   1431.00000000	      2.38500000	    740.63650700
   1432.00000000	      2.38670000	    742.82296860
   1433.00000000	      2.38830000	    744.97229320
   1434.00000000	      2.39000000	    747.07831150
   1435.00000000	      2.39170000	    749.13578610
   1436.00000000	      2.39330000	    751.14064450
   1437.00000000	      2.39500000	    753.09014140
   1438.00000000	      2.39670000	    754.98300310
   1439.00000000	      2.39830000	    756.81935750
   1440.00000000	      2.40000000	    758.60078330
   1441.00000000	      2.40170000	    760.33011400
   1442.00000000	      2.40330000	    762.01118450
   1443.00000000	      2.40500000	    763.64867290
   1444.00000000	      2.40670000	    765.24773990
   1445.00000000	      2.40830000	    766.81374090
   1446.00000000	      2.41000000	    768.35189830
   1447.00000000	      2.41170000	    769.86701450
   1448.00000000	      2.41330000	    771.36311290
   1449.00000000	      2.41500000	    772.84324660
   1450.00000000	      2.41670000	    774.30928670
   1451.00000000	      2.41830000	    775.76171370
   1452.00000000	      2.42000000	    777.19963360
   1453.00000000	      2.42170000	    778.62070750
   1454.00000000	      2.42330000	    780.02117480
   1455.00000000	      2.42500000	    781.39598460
   1456.00000000	      2.42670000	    782.73893090
   1457.00000000	      2.42830000	    784.04278030
   1458.00000000	      2.43000000	    785.29954000
   1459.00000000	      2.43170000	    786.50066910
   1460.00000000	      2.43330000	    787.63729110
   1461.00000000	      2.43500000	    788.70040580
   1462.00000000	      2.43670000	    789.68111890
   1463.00000000	      2.43830000	    790.57079900
   1464.00000000	      2.44000000	    791.36122220
   1465.00000000	      2.44170000	    792.04479300
   1466.00000000	      2.44330000	    792.61455890
   1467.00000000	      2.44500000	    793.06435150
   1468.00000000	      2.44670000	    793.38884750
   1469.00000000	      2.44830000	    793.58353270
   1470.00000000	      2.45000000	    793.64477460
   1471.00000000	      2.45170000	    793.56982460
   1472.00000000	      2.45330000	    793.35680040
   1473.00000000	      2.45500000	    793.00463870
   1474.00000000	      2.45670000	    792.51309260
   1475.00000000	      2.45830000	    791.88257130
   1476.00000000	      2.46000000	    791.11408760
   1477.00000000	      2.46170000	    790.20913470
   1478.00000000	      2.46330000	    789.16945970
   1479.00000000	      2.46500000	    787.99693720
   1480.00000000	      2.46670000	    786.69329470
   1481.00000000	      2.46830000	    785.25987110
   1482.00000000	      2.47000000	    783.69732850
   1483.00000000	      2.47170000	    782.00539060
   1484.00000000	      2.47330000	    780.18255200
   1485.00000000	      2.47500000	    778.22586760
   1486.00000000	      2.47670000	    776.13075950
   1487.00000000	      2.47830000	    773.89087440
   1488.00000000	      2.48000000	    771.49807090
   1489.00000000	      2.48170000	    768.94242680
   1490.00000000	      2.48330000	    766.21240980
   1491.00000000	      2.48500000	    763.29507100
   1492.00000000	      2.48670000	    760.17640790
   1493.00000000	      2.48830000	    756.84176990
   1494.00000000	      2.49000000	    753.27627150
   1495.00000000	      2.49170000	    749.46533210
   1496.00000000	      2.49330000	    745.39509660
   1497.00000000	      2.49500000	    741.05291300
   1498.00000000	      2.49670000	    736.42772320
   1499.00000000	      2.49830000	    731.51037650
   1500.00000000	      2.50000000	    726.29383800
